,name,rating,review_count,categories,id,location,price,latitude,longitude
225,Match Bamboo Lounge,4.0,45,"[{'alias': 'lounges', 'title': 'Lounges'}]",Z-IauLuBeVVYvwvZTbeCtQ,"{'address1': '199 Walker St SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['199 Walker St SW', 'Atlanta, GA 30313']}",$$,33.74946,-84.40185
226,The Spinning Pie,3.0,134,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",JF5clG_43aC04G9PafdVlw,"{'address1': '259 Peters St SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['259 Peters St SW', 'Atlanta, GA 30313']}",$$,33.7475914,-84.4017365
227,Ok Yaki,5.0,16,"[{'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",QkbH0ZEchPRM40C7eS4L5w,"{'address1': '421 Memorial Dr SE', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['421 Memorial Dr SE', 'Atlanta, GA 30312']}",$$,33.7465353,-84.373652
228,Sweet Auburn BBQ Curb Market,3.5,67,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",jTnEfgwIdoGaMwHwSDR9sg,"{'address1': '209 Edgewood Ave', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['209 Edgewood Ave', 'Atlanta, GA 30303']}",$$,33.75403,-84.37986
229,Happy Tabby Cat Cafe,4.5,25,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",Pl5CiyjEKJD47i0n3EIRiQ,"{'address1': '529 Irwin St NE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['529 Irwin St NE', 'Atlanta, GA 30312']}",$,33.757525111124004,-84.3700855225325
230,Fred's Place,3.5,33,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",wBn8yBv0WgHK6Q5C4W7zSQ,"{'address1': '132 Mitchell St', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['132 Mitchell St', 'Atlanta, GA 30303']}",$,33.7504526,-84.39228670000001
231,Kenley's,4.0,29,"[{'alias': 'newamerican', 'title': 'American (New)'}]",EpRiA0b9wAWE50PKeAvBcw,"{'address1': '75 Piedmont Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['75 Piedmont Ave NE', 'Atlanta, GA 30303']}",$,33.756339700000005,-84.3820851
232,Local Green Atlanta,4.5,62,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",fxEOPETtJgUX4nRorh3A1A,"{'address1': '19 Joseph E Lowery Blvd NW', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30314', 'country': 'US', 'state': 'GA', 'display_address': ['19 Joseph E Lowery Blvd NW', 'Atlanta, GA 30314']}",$$,33.755205,-84.417274
233,255 Tapas Lounge,3.0,124,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",JgY7dDFDRLAzqHznyW66kQ,"{'address1': '255 Peters St', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['255 Peters St', 'Atlanta, GA 30313']}",$$,33.7477067,-84.40161040000001
234,Streatery,5.0,13,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",3y7KrWymDj_7LgfAJQZr5Q,"{'address1': '71 Peachtree St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['71 Peachtree St NW', 'Atlanta, GA 30303']}",$,33.760858,-84.38772900000001
235,Fetch Park & Ice House,4.0,47,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}, {'alias': 'bars', 'title': 'Bars'}]",cKZOWcunWborpj9N3rr4ng,"{'address1': '520 Daniel St SE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['520 Daniel St SE', 'Atlanta, GA 30312']}",,33.751770015367306,-84.3708834036942
236,Waffle House,3.5,54,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",AEXge_Ep7dg--STfIXcFHw,"{'address1': '100 Piedmont Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['100 Piedmont Ave SE', 'Atlanta, GA 30303']}",$,33.751233,-84.38539279999999
237,Edgewood Pizza,3.0,166,"[{'alias': 'pizza', 'title': 'Pizza'}]",JTA8CYoXrxSp1-p3vVcwJw,"{'address1': '478 Edgewood Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['478 Edgewood Ave SE', 'Atlanta, GA 30312']}",$,33.7544349,-84.37192990000001
238,BurgerFi,3.0,100,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",qR7fMjjpWZLpLLEnvJ5_DQ,"{'address1': 'One Cnn Center Plz', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['One Cnn Center Plz', 'Atlanta, GA 30303']}",$$,33.7579401575518,-84.3946177249146
239,JP Atlanta,3.5,52,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",30fJHza85ylBfyb-jtpxcQ,"{'address1': '230 Peachtree St NW', 'address2': 'Fl 1', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['230 Peachtree St NW', 'Fl 1', 'Atlanta, GA 30303']}",$$$,33.760259999999995,-84.38821999999999
240,Havana Cigars,5.0,14,"[{'alias': 'cigarbars', 'title': 'Cigar Bars'}]",Ywvy9JC5eT1xfY2HpTxi2A,"{'address1': '376 Auburn Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['376 Auburn Ave NE', 'Atlanta, GA 30312']}",$$,33.7555490326485,-84.3751682009545
241,Kelz Kitchen,3.0,109,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",o5VbSIVutdRlkMYuI9yQag,"{'address1': '156 Forsyth St SW', 'address2': 'Ste B', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['156 Forsyth St SW', 'Ste B', 'Atlanta, GA 30303']}",$$,33.750170000000004,-84.39515
242,Bullpen Rib House,3.5,132,"[{'alias': 'bbq', 'title': 'Barbeque'}]",UnrQu2tIT6XO3ly4YNZTDw,"{'address1': '735 Pollard Blvd SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30315', 'country': 'US', 'state': 'GA', 'display_address': ['735 Pollard Blvd SW', 'Atlanta, GA 30315']}",$$,33.734944,-84.390909
243,"Martin Luther King, Jr. Birth Home",5.0,14,"[{'alias': 'historicaltours', 'title': 'Historical Tours'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",Wr3-lVmllFVfgJ3HG1fPVw,"{'address1': '501 Auburn Ave NE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['501 Auburn Ave NE', 'Atlanta, GA 30312']}",,33.7551300796247,-84.37115002423529
244,Metro Deli Soul Food,4.0,29,"[{'alias': 'delis', 'title': 'Delis'}]",vffGF-dR3Yyy7uekPR2Z0Q,"{'address1': '209 Edgewood Ave SE', 'address2': '', 'address3': 'Sweet Auburn Curb Market', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['209 Edgewood Ave SE', 'Sweet Auburn Curb Market', 'Atlanta, GA 30303']}",$,33.75403,-84.3798599
245,Prime Meridian,3.5,57,"[{'alias': 'newamerican', 'title': 'American (New)'}]",oT1lNFoMFb3RtjfxMrF2KA,"{'address1': '100 Cnn Ctr', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['100 Cnn Ctr', 'Atlanta, GA 30303']}",$$,33.759516999999995,-84.395108
246,Healthfull Essence,4.0,123,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",JEXsHhdk33FGxPDWCXZkqA,"{'address1': '875 York Ave SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30310', 'country': 'US', 'state': 'GA', 'display_address': ['875 York Ave SW', 'Atlanta, GA 30310']}",$$,33.73731,-84.41646999999999
247,M Bar Ultra Lounge,3.5,62,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",N-U_Fe6sy55hjgjLLUNfvw,"{'address1': '186 Auburn Ave', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['186 Auburn Ave', 'Atlanta, GA 30303']}",$$,33.75578,-84.38162
248,CRU Urban Lounge,3.5,243,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",8zAV78RGVHm7lJp8TSQk7w,"{'address1': '620 Glen Iris Dr NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['620 Glen Iris Dr NE', 'Atlanta, GA 30308']}",$$,33.77163,-84.36806
249,Soul Vegetarian Restaurant,3.5,199,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4ynjy_izzyz3cKj5u2_zIw,"{'address1': '879 Ralph David Abernathy Blvd SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30310', 'country': 'US', 'state': 'GA', 'display_address': ['879 Ralph David Abernathy Blvd SW', 'Atlanta, GA 30310']}",$$,33.738597999999996,-84.41646
250,Wings R Us,5.0,12,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",9zmJeNhYxoUOl1KLLFuyLQ,"{'address1': '490 Whitehall St SW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['490 Whitehall St SW', 'Atlanta, GA 30303']}",$,33.74348,-84.4034099
251,Hooters,2.0,348,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3R0TFde14zZt4LgXVYmhiQ,"{'address1': '209 Peachtree St NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['209 Peachtree St NE', 'Atlanta, GA 30303']}",$$,33.7595331,-84.38732865603241
252,Foxx Original Jamaican Restaurant,3.5,77,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",CU84ekjzHClLpsE1SdQfYQ,"{'address1': '378 Edgewood Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['378 Edgewood Ave SE', 'Atlanta, GA 30312']}",$$,33.754490000000004,-84.37526
253,Jamrock Restaurant,3.5,37,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",SPfAC8RkUhBaJyvTZMQ2Fg,"{'address1': '111 M L K Jr Dr NW', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['111 M L K Jr Dr NW', 'Atlanta, GA 30303']}",$,33.753795623779304,-84.3901901245117
254,Restaurant 10,3.5,54,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}]",43zXYchEmcTmaRV2pvvicA,"{'address1': '10 Northside Dr NW', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30314', 'country': 'US', 'state': 'GA', 'display_address': ['10 Northside Dr NW', 'Atlanta, GA 30314']}",$$,33.75483,-84.40321999999999
255,Baja Fresh,3.0,122,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",tlJk3CGnotr3p6BRUyp6Cg,"{'address1': '250 Park Ave W', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['250 Park Ave W', 'Atlanta, GA 30313']}",$,33.761631,-84.395084
256,Big Kahuna,3.0,130,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",chHGGkfvRNV_fFCIctelJQ,"{'address1': '303 Peachtree Ctr Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['303 Peachtree Ctr Ave NE', 'Atlanta, GA 30303']}",$$,33.762943,-84.385685
257,Sisters  - Atlanta,3.0,122,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'seafood', 'title': 'Seafood'}]",VApq_NduLrcTtRuAEhh9Hg,"{'address1': '27 Piedmont Ave NE', 'address2': 'Ste D1', 'address3': None, 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['27 Piedmont Ave NE', 'Ste D1', 'Atlanta, GA 30303']}",$,33.755137484512,-84.3821878680797
258,Bahama Bay Conch Bar and Grill,3.5,69,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",pTvnjXqZYFmwS0pwxb7O7Q,"{'address1': '349 Decatur St SE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['349 Decatur St SE', 'Atlanta, GA 30312']}",$$,33.749659891206996,-84.3788379058242
259,High Velocity,3.0,112,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",pYrt_jP359mzf2F3Snxutg,"{'address1': '265 Peachtree Center Ave', 'address2': '', 'address3': 'Atlanta Marriott Marquis', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['265 Peachtree Center Ave', 'Atlanta Marriott Marquis', 'Atlanta, GA 30303']}",$$,33.7615267124752,-84.38577532167359
260,Ginseng Cafe,4.0,24,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]",r3cizrob2uYYp8YNC3NA7g,"{'address1': '52 Broad St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['52 Broad St NW', 'Atlanta, GA 30303']}",$,33.7556929,-84.38968740000001
261,Midtown Tavern,3.0,129,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",eU74Ee-z8XdiMCWrWBvngw,"{'address1': '554 Piedmont Ave NE', 'address2': 'Ste B', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['554 Piedmont Ave NE', 'Ste B', 'Atlanta, GA 30308']}",$$,33.769659999999995,-84.38231
262,Satto Thai & Sushi Bar,3.5,172,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}]",kL2KYqQdyixEsxSsiR3WjQ,"{'address1': '768 Marietta St NW', 'address2': 'Ste 200', 'address3': '', 'city': 'Atlanta', 'zip_code': '30318', 'country': 'US', 'state': 'GA', 'display_address': ['768 Marietta St NW', 'Ste 200', 'Atlanta, GA 30318']}",$$,33.7732583,-84.4041507
263,Pho 24,3.0,94,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",zas3LkIOgE1B1kBg9s3OTQ,"{'address1': '11 Baker St N West', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['11 Baker St N West', 'Atlanta, GA 30308']}",$$,33.7623949,-84.3878728
264,Gather,4.5,19,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",sb5XZaNaZbTOqfwMaR0cVQ,"{'address1': '519 Memorial Dr Se', 'address2': 'Ste A4 & A5', 'address3': None, 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['519 Memorial Dr Se', 'Ste A4 & A5', 'Atlanta, GA 30312']}",,33.7461046252247,-84.3709766864777
265,Yami Yami Japanese Restaurant,3.0,58,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",JYxLnXf29r0IFs5Oo7ERig,"{'address1': '231 Peachtree St NE', 'address2': 'Ste B-35', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['231 Peachtree St NE', 'Ste B-35', 'Atlanta, GA 30303']}",$,33.760344500963804,-84.3862987128688
266,Lush Cakery,5.0,7,"[{'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",nj_dRJhnzNV5gjnlIiwSGQ,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '', 'country': 'US', 'state': 'GA', 'display_address': ['Atlanta, GA']}",$,33.74832,-84.39111
267,Waffle House,3.5,40,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",hkRGt8dPRl0X41yYDsU-3w,"{'address1': '112 Courtland St', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['112 Courtland St', 'Atlanta, GA 30303']}",$,33.7572838613447,-84.38437659457871
268,Pacific Grill,4.5,29,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",ckOsM8v2H5jDgGPaSg6Qaw,"{'address1': '675 W Peachtree St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['675 W Peachtree St NW', 'Atlanta, GA 30308']}",$,33.773120899999995,-84.3862381
269,Grant Park,4.5,59,"[{'alias': 'parks', 'title': 'Parks'}]",XJDgIJrchcMyvq9lhdD62g,"{'address1': '840 Cherokee Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30315', 'country': 'US', 'state': 'GA', 'display_address': ['840 Cherokee Ave SE', 'Atlanta, GA 30315']}",,33.7316456437111,-84.3735656887293
270,Yumm Teriyaki,2.5,67,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'newamerican', 'title': 'American (New)'}]",OFKwLTYUbJi8MNhuijdhTA,"{'address1': '87 Peachtree St SW', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['87 Peachtree St SW', 'Atlanta, GA 30303']}",$,33.75237,-84.39222
271,9th Ave Street Food,4.5,32,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",Xt8eA8dyPqw_5NxK54Ye9A,"{'address1': '638 Evans St', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30310', 'country': 'US', 'state': 'GA', 'display_address': ['638 Evans St', 'Atlanta, GA 30310']}",$,33.7376751,-84.4156224
272,Willy's Mexicana Grill,3.5,36,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",apoBV5XVq8_WytnqNgKlug,"{'address1': '235 Peachtree St NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['235 Peachtree St NE', 'Atlanta, GA 30303']}",$,33.760637,-84.387351
273,Edgewood Speakeasy,3.5,36,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",EHkYdtPX_ctfABhG-W9w-g,"{'address1': '327 Edgewood Ave SE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30312', 'country': 'US', 'state': 'GA', 'display_address': ['327 Edgewood Ave SE', 'Atlanta, GA 30312']}",$$,33.7541542053223,-84.3769073486328
274,Escobar Restaurant and Tapas,2.5,222,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",GmU8EF6b8A1p2sPSR38Ttw,"{'address1': '327 Peters St SW', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30313', 'country': 'US', 'state': 'GA', 'display_address': ['327 Peters St SW', 'Atlanta, GA 30313']}",$$,33.745883,-84.40385400000001
275,Boogalou,3.0,307,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'lounges', 'title': 'Lounges'}]",x1Q2K8nbqHerT0IZ0wDhQg,"{'address1': '239 Ponce De Leon Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['239 Ponce De Leon Ave NE', 'Atlanta, GA 30308']}",$$,33.7723821771461,-84.3794678896666
276,Gyro Bros,3.5,40,"[{'alias': 'greek', 'title': 'Greek'}]",1y__icScQhe5fHyImfalEg,"{'address1': '400 W Peachtree St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['400 W Peachtree St NW', 'Atlanta, GA 30308']}",$,33.76513,-84.38819000000001
277,Mama Mia Pizza And Wings,2.5,99,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]",L9dT7S5vEQhfpDrwMpUZSA,"{'address1': '78 Broad St NW', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['78 Broad St NW', 'Atlanta, GA 30303']}",$$,33.7563436013313,-84.3888336725126
278,Rising Roll - Downtown Atlanta,3.0,41,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'catering', 'title': 'Caterers'}]",oGwExhcjMlFdQ9v_nQxaTA,"{'address1': '113 Peachtree St NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['113 Peachtree St NE', 'Atlanta, GA 30303']}",$$,33.75659,-84.38801
